concept,layer,relative_depth,train_auc,auc,auc_ci_low,auc_ci_high,length_only_auc,random_auc,model
R_control_unbalanced,22,0.8148,0.9997978806495668,0.9937199354171752,0.9840745329856871,1.0,0.3626947402954101,0.5391458868980408,qwen2.5-7b
R_control_unbalanced,23,0.8519,0.9998382925987244,0.9942432641983032,0.9852838516235352,1.0,0.3626947402954101,0.0989114493131637,qwen2.5-7b
R_control_unbalanced,24,0.8889,0.999878704547882,0.9941385984420776,0.9849042296409608,1.0,0.3626947402954101,0.249738335609436,qwen2.5-7b
R_control_unbalanced,25,0.9259,0.9999393820762634,0.9937199354171752,0.9830948114395142,1.0,0.3626947402954101,0.5482520461082458,qwen2.5-7b
R_control_unbalanced,26,0.963,0.9998989701271056,0.9938246011734008,0.983458399772644,1.0,0.3626947402954101,0.4224408566951751,qwen2.5-7b
R_control_unbalanced,27,1.0,0.9997776746749878,0.994033932685852,0.9842084646224976,1.0,0.3626947402954101,0.4769729971885681,qwen2.5-7b
R_control_preguard,0,0.0,0.7787393927574158,0.7287299036979675,0.603666365146637,0.8252562284469604,0.4296959340572357,0.4894883334636688,qwen2.5-7b
R_control_preguard,1,0.037,0.7747313976287842,0.7222405076026917,0.5925561785697937,0.824188232421875,0.4296959340572357,0.6186189651489258,qwen2.5-7b
R_control_preguard,2,0.0741,0.7511382102966309,0.7002900838851929,0.5755683183670044,0.7993629574775696,0.4296959340572357,0.4144262671470642,qwen2.5-7b
R_control_preguard,3,0.1111,0.7141538262367249,0.6707437634468079,0.547629714012146,0.7708138823509216,0.4296959340572357,0.4578785300254822,qwen2.5-7b
R_control_preguard,4,0.1481,0.7338675260543823,0.6957145929336548,0.5862030386924744,0.7876962423324585,0.4296959340572357,0.4437333643436432,qwen2.5-7b
R_control_preguard,5,0.1852,0.7744295001029968,0.7423666715621948,0.631715714931488,0.8330169320106506,0.4296959340572357,0.3790484070777893,qwen2.5-7b
R_control_preguard,6,0.2222,0.7778614163398743,0.7420676350593567,0.6344374418258667,0.832022488117218,0.4296959340572357,0.5948144197463989,qwen2.5-7b
R_control_preguard,7,0.2593,0.8053654432296753,0.764646053314209,0.6633263230323792,0.853705108165741,0.4296959340572357,0.6178414225578308,qwen2.5-7b
R_control_preguard,8,0.2963,0.8023777008056641,0.7631807327270508,0.672787606716156,0.8431124687194824,0.4296959340572357,0.4328478574752807,qwen2.5-7b
R_control_preguard,9,0.3333,0.7581374049186707,0.7323185205459595,0.6524853706359863,0.8044840097427368,0.4296959340572357,0.5606926083564758,qwen2.5-7b
