concept_a,concept_b,layer,relative_depth,cosine,abs_cosine,null_p97_5,split_half_floor,beyond_null,position_a,position_b,same_position
R_control,R_harm_at_post,22,0.8148,0.7907334566116333,0.7907334566116333,0.03177424147725105,0.979856014251709,True,t_post_inst,t_post_inst,True
R_control,R_harm_at_post,23,0.8519,0.8233283758163452,0.8233283758163452,0.03177424147725105,0.9820910692214966,True,t_post_inst,t_post_inst,True
R_control,R_harm_at_post,24,0.8889,0.8271254897117615,0.8271254897117615,0.03177424147725105,0.9812159538269044,True,t_post_inst,t_post_inst,True
R_control,R_harm_at_post,25,0.9259,0.8175891637802124,0.8175891637802124,0.03177424147725105,0.9796737432479858,True,t_post_inst,t_post_inst,True
R_control,R_harm_at_post,26,0.963,0.80512535572052,0.80512535572052,0.03177424147725105,0.9765125513076782,True,t_post_inst,t_post_inst,True
R_control,R_harm_at_post,27,1.0,0.7768986225128174,0.7768986225128174,0.03177424147725105,0.9729852676391602,True,t_post_inst,t_post_inst,True
R_control,R_harm_user,0,0.0,-0.0911715179681778,0.0911715179681778,0.03177424147725105,0.8220481872558594,True,t_post_inst,t_inst,False
R_control,R_harm_user,1,0.037,-0.19072064757347107,0.19072064757347107,0.03177424147725105,0.7897539734840393,True,t_post_inst,t_inst,False
R_control,R_harm_user,2,0.0741,-0.08162727952003479,0.08162727952003479,0.03177424147725105,0.7727996706962585,True,t_post_inst,t_inst,False
R_control,R_harm_user,3,0.1111,0.02885304018855095,0.02885304018855095,0.03177424147725105,0.7718900442123413,False,t_post_inst,t_inst,False
R_control,R_harm_user,4,0.1481,-0.06823112070560455,0.06823112070560455,0.03177424147725105,0.744530975818634,True,t_post_inst,t_inst,False
